"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","phase_id","phase_description","phase_abrev","id_subphase","id_round","id_matchweek","id_week","week_description","matchweek_number","id_team_local","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_team_visitor","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","score_local","score_visitor","date","time","live","finalized","selected_players","arena_name","arena_town","period","crono","matchweek_descriptor"
104505,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5889,2866,"Semana 6","6",4395,2669,"Río Breogán","Río Breogán","BRE",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",0,0,1762560000,64800,FALSE,FALSE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 6"
104504,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5889,2866,"Semana 6","6",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",0,0,1762560000,61200,FALSE,FALSE,FALSE,"Palacio de Deportes de Murcia","Murcia",NA,NA,"Jornada 6"
104521,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4386,2660,"Barça","Barça","BAR",4398,2672,"Baskonia","Baskonia","BKN",0,0,1763251200,64800,FALSE,FALSE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 7"
104520,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4395,2669,"Río Breogán","Río Breogán","BRE",0,0,1763251200,61200,FALSE,FALSE,FALSE,"Palacio de Deportes de Murcia","Murcia",NA,NA,"Jornada 7"
104519,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4388,2662,"Real Madrid","Real Madrid","RMB",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",0,0,1763251200,57600,FALSE,FALSE,FALSE,"Movistar Arena","Madrid",NA,NA,"Jornada 7"
104518,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4397,2671,"Valencia Basket","Valencia Basket","VBC",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",0,0,1763251200,41400,FALSE,FALSE,FALSE,"Roig Arena","Valencia",NA,NA,"Jornada 7"
104517,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",0,0,1763251200,39600,FALSE,FALSE,FALSE,"Pavelló Nou Congost","Manresa",NA,NA,"Jornada 7"
104516,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",0,0,1763164800,72000,FALSE,FALSE,FALSE,"Coliseum Burgos","Burgos",NA,NA,"Jornada 7"
104515,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4394,2668,"Joventut Badalona","Joventut","JOV",0,0,1763164800,68400,FALSE,FALSE,FALSE,"Gran Canaria Arena","Las Palmas de Gran Canaria",NA,NA,"Jornada 7"
104514,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4384,2658,"Unicaja","Unicaja","UNI",0,0,1763164800,64800,FALSE,FALSE,FALSE,"Pabellón Príncipe Felipe","Zaragoza",NA,NA,"Jornada 7"
104513,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5890,2867,"Semana 7","7",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",4401,2674,"Coviran Granada","Coviran Granada","COV",0,0,1763164800,61200,FALSE,FALSE,FALSE,"Palau Girona-Fontajau","Girona",NA,NA,"Jornada 7"
104530,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4386,2660,"Barça","Barça","BAR",0,0,1763856000,64800,FALSE,FALSE,FALSE,"Gran Canaria Arena","Las Palmas de Gran Canaria",NA,NA,"Jornada 8"
104529,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",0,0,1763856000,61200,FALSE,FALSE,FALSE,"Pabellón Príncipe Felipe","Zaragoza",NA,NA,"Jornada 8"
104528,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4397,2671,"Valencia Basket","Valencia Basket","VBC",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",0,0,1763856000,57600,FALSE,FALSE,FALSE,"Roig Arena","Valencia",NA,NA,"Jornada 8"
104527,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4398,2672,"Baskonia","Baskonia","BKN",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",0,0,1763856000,41400,FALSE,FALSE,FALSE,"Fernando Buesa Arena","Vitoria-Gasteiz",NA,NA,"Jornada 8"
104526,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4394,2668,"Joventut Badalona","Joventut","JOV",0,0,1763856000,39600,FALSE,FALSE,FALSE,"Pavelló Toni Martí","Andorra La Vella",NA,NA,"Jornada 8"
104525,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4395,2669,"Río Breogán","Río Breogán","BRE",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",0,0,1763769600,72000,FALSE,FALSE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 8"
104524,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4384,2658,"Unicaja","Unicaja","UNI",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",0,0,1763769600,68400,FALSE,FALSE,FALSE,"Palacio de Deportes José María Martín Carpena","Málaga",NA,NA,"Jornada 8"
104523,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4401,2674,"Coviran Granada","Coviran Granada","COV",4388,2662,"Real Madrid","Real Madrid","RMB",0,0,1763769600,64800,FALSE,FALSE,FALSE,"Palacio Deportes Granada","Granada",NA,NA,"Jornada 8"
104522,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5891,2868,"Semana 8","8",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",0,0,1763769600,61200,FALSE,FALSE,FALSE,"Espai Fruita Barris Nord","Lleida",NA,NA,"Jornada 8"
104539,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4398,2672,"Baskonia","Baskonia","BKN",4397,2671,"Valencia Basket","Valencia Basket","VBC",0,0,1765065600,64800,FALSE,FALSE,FALSE,"Fernando Buesa Arena","Vitoria-Gasteiz",NA,NA,"Jornada 9"
104538,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",0,0,1765065600,61200,FALSE,FALSE,FALSE,"Bilbao Arena","Bilbao",NA,NA,"Jornada 9"
104537,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4386,2660,"Barça","Barça","BAR",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",0,0,1765065600,57600,FALSE,FALSE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 9"
104536,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4388,2662,"Real Madrid","Real Madrid","RMB",0,0,1765065600,43200,FALSE,FALSE,FALSE,"Pab. Dep. Tenerife Santiago Martín","San Cristóbal de La Laguna",NA,NA,"Jornada 9"
104535,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4394,2668,"Joventut Badalona","Joventut","JOV",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",0,0,1765065600,39600,FALSE,FALSE,FALSE,"Palau Municipal D´Esports de Badalona","Badalona",NA,NA,"Jornada 9"
104534,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",4395,2669,"Río Breogán","Río Breogán","BRE",0,0,1764979200,72000,FALSE,FALSE,FALSE,"Palau Girona-Fontajau","Girona",NA,NA,"Jornada 9"
104533,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4401,2674,"Coviran Granada","Coviran Granada","COV",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",0,0,1764979200,68400,FALSE,FALSE,FALSE,"Palacio Deportes Granada","Granada",NA,NA,"Jornada 9"
104532,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4384,2658,"Unicaja","Unicaja","UNI",0,0,1764979200,64800,FALSE,FALSE,FALSE,"Espai Fruita Barris Nord","Lleida",NA,NA,"Jornada 9"
104531,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5892,2870,"Semana 10","9",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",0,0,1764979200,61200,FALSE,FALSE,FALSE,"Coliseum Burgos","Burgos",NA,NA,"Jornada 9"
104548,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4386,2660,"Barça","Barça","BAR",0,0,1765670400,64800,FALSE,FALSE,FALSE,"Pavelló Nou Congost","Manresa",NA,NA,"Jornada 10"
104547,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4397,2671,"Valencia Basket","Valencia Basket","VBC",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",0,0,1765670400,61200,FALSE,FALSE,FALSE,"Roig Arena","Valencia",NA,NA,"Jornada 10"
104546,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4388,2662,"Real Madrid","Real Madrid","RMB",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",0,0,1765670400,57600,FALSE,FALSE,FALSE,"Movistar Arena","Madrid",NA,NA,"Jornada 10"
104545,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4384,2658,"Unicaja","Unicaja","UNI",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",0,0,1765670400,41400,FALSE,FALSE,FALSE,"Palacio de Deportes José María Martín Carpena","Málaga",NA,NA,"Jornada 10"
104544,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",0,0,1765670400,39600,FALSE,FALSE,FALSE,"Bilbao Arena","Bilbao",NA,NA,"Jornada 10"
104543,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4401,2674,"Coviran Granada","Coviran Granada","COV",0,0,1765584000,72000,FALSE,FALSE,FALSE,"Pavelló Toni Martí","Andorra La Vella",NA,NA,"Jornada 10"
104542,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4398,2672,"Baskonia","Baskonia","BKN",0,0,1765584000,68400,FALSE,FALSE,FALSE,"Gran Canaria Arena","Las Palmas de Gran Canaria",NA,NA,"Jornada 10"
104541,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4395,2669,"Río Breogán","Río Breogán","BRE",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",0,0,1765584000,64800,FALSE,FALSE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 10"
104540,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5893,2871,"Semana 11","10",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4394,2668,"Joventut Badalona","Joventut","JOV",0,0,1765584000,61200,FALSE,FALSE,FALSE,"Palacio de Deportes de Murcia","Murcia",NA,NA,"Jornada 10"
104557,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4384,2658,"Unicaja","Unicaja","UNI",4398,2672,"Baskonia","Baskonia","BKN",0,0,1766275200,64800,FALSE,FALSE,FALSE,"Palacio de Deportes José María Martín Carpena","Málaga",NA,NA,"Jornada 11"
104556,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",0,0,1766275200,61200,FALSE,FALSE,FALSE,"Pabellón Príncipe Felipe","Zaragoza",NA,NA,"Jornada 11"
104555,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4397,2671,"Valencia Basket","Valencia Basket","VBC",0,0,1766275200,57600,FALSE,FALSE,FALSE,"Palacio de Deportes de Murcia","Murcia",NA,NA,"Jornada 11"
104554,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4386,2660,"Barça","Barça","BAR",4394,2668,"Joventut Badalona","Joventut","JOV",0,0,1766275200,41400,FALSE,FALSE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 11"
104553,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4395,2669,"Río Breogán","Río Breogán","BRE",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",0,0,1766275200,39600,FALSE,FALSE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 11"
104552,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",0,0,1766188800,72000,FALSE,FALSE,FALSE,"Coliseum Burgos","Burgos",NA,NA,"Jornada 11"
104551,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4401,2674,"Coviran Granada","Coviran Granada","COV",0,0,1766188800,68400,FALSE,FALSE,FALSE,"Gran Canaria Arena","Las Palmas de Gran Canaria",NA,NA,"Jornada 11"
104550,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4388,2662,"Real Madrid","Real Madrid","RMB",0,0,1766188800,64800,FALSE,FALSE,FALSE,"Espai Fruita Barris Nord","Lleida",NA,NA,"Jornada 11"
104549,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5894,2872,"Semana 12","11",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",0,0,1766188800,61200,FALSE,FALSE,FALSE,"Palau Girona-Fontajau","Girona",NA,NA,"Jornada 11"
104566,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5895,2873,"Semana 13","12",4388,2662,"Real Madrid","Real Madrid","RMB",4384,2658,"Unicaja","Unicaja","UNI",0,0,1766880000,64800,FALSE,FALSE,FALSE,"Movistar Arena","Madrid",NA,NA,"Jornada 12"
104565,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5895,2873,"Semana 13","12",4397,2671,"Valencia Basket","Valencia Basket","VBC",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",0,0,1766880000,61200,FALSE,FALSE,FALSE,"Roig Arena","Valencia",NA,NA,"Jornada 12"
104564,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5895,2873,"Semana 13","12",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",4386,2660,"Barça","Barça","BAR",0,0,1766880000,57600,FALSE,FALSE,FALSE,"Bilbao Arena","Bilbao",NA,NA,"Jornada 12"
104563,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5895,2873,"Semana 13","12",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",0,0,1766880000,43200,FALSE,FALSE,FALSE,"Pab. Dep. Tenerife Santiago Martín","San Cristóbal de La Laguna",NA,NA,"Jornada 12"
104562,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5895,2873,"Semana 13","12",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",0,0,1766880000,39600,FALSE,FALSE,FALSE,"Palau Girona-Fontajau","Girona",NA,NA,"Jornada 12"
104561,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5895,2873,"Semana 13","12",4394,2668,"Joventut Badalona","Joventut","JOV",4395,2669,"Río Breogán","Río Breogán","BRE",0,0,1766793600,72000,FALSE,FALSE,FALSE,"Palau Municipal D´Esports de Badalona","Badalona",NA,NA,"Jornada 12"
